"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Uganda","UGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","901.660809496259","921.08505158803","920.65153005698","963.437566597193","991.408293102683","1075.93564841573","1142.13602047404","1165.96164109595","1187.29664908551","1242.05188732314","1241.53286585248","1266.72736140786","1335.19527659932","1377.95203445166","1428.84871130228","1475.81165015609","1588.00225497476","1671.82174984655","1764.99311625823","1830.8716668073","1878.52091780926","1996.06557675031","2013.54634138557","2026.62283944512","2067.79541691751","2108.86025767316","2137.20727775577","2128.39686875714","2186.9071469762","2250.01492164686","2240.49023729083","2246.4141107734","2281.42781257516",
"Ukraine","UKR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16428.48046875","14967.7333984375","13447.1640625","11531.298828125","8934.775390625","7906.95703125","7179.677734375","7028.04638671875","6956.39892578125","7008.24365234375","7496.81298828125","8242.703125","8765.6826171875","9678.0869140625","10902.0380859375","11319.5107421875","12259.158203125","13345.771484375","13719.271484375","11694.4482421875","12221.4404296875","12933.3564453125","12985.0869140625","13020.6005859375","12385.8134765625","11216.1181640625","11536.31640625","11860.560546875","12336.9267578125","12804.955078125","12407.7900390625","12949.326171875","10731.4404296875",
"Upper middle income","UMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5830.1930023608","5789.04109870732","5712.86669637862","5835.16854478861","5915.09313279675","6038.07558440736","6263.94188098081","6522.53698848221","6515.22243447871","6662.39463579164","7019.68203330155","7188.47799432949","7451.52164831729","7813.59794896257","8353.50611814909","8891.28291663027","9557.45396387428","10335.7251305767","10877.6647959266","10983.7292918638","11763.3127683252","12426.4406420895","13030.4850831588","13591.8275928405","14063.4872843338","14499.3375429705","14958.9487154428","15586.7980402388","16211.1085036922","16738.5634991641","16470.5694322355","17607.4215736511","18096.5909639628",
"Uruguay","URY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11112.7364045813","11438.6111729765","12274.0089013173","12528.6293093239","13364.2041883738","13095.3929832883","13747.2931243277","14837.5907069536","15424.3627975179","15114.3496274249","14762.9478690725","14157.9627622996","13041.5304572476","13131.6148968289","13773.7665071721","14784.0689815076","15368.6178797876","16342.6279553075","17476.1531778529","18174.0081868493","19542.5574688937","20496.4343642184","21161.8565301211","22077.4483014673","22722.0501071331","22731.5206296574","23041.5052424806","23384.7401885795","23388.12900354","23552.842731429","22073.3748726635","23257.2564088149","24426.6593485458",
"United States","USA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40451.498404837","39871.3429640464","40707.2906306151","41279.5165015913","42419.1953650407","43042.2138221145","44149.371128755","45560.9201445595","47050.9950828359","48743.8828368156","50169.8563622622","50149.8286916684","50529.349581757","51497.7346884645","52989.0306944184","54331.6583361399","55307.7191487452","55885.6461740938","55427.1782729987","53514.9317967918","54510.4656195265","54954.4639140964","55796.9719189018","56432.3277678137","57301.6004243398","58420.7030402533","58965.9874885429","59907.7542608847","61348.4565959474","62470.9299128669","60158.9104528302","63635.823810408","64702.9783105467",
"Uzbekistan","UZB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3638.87684030839","3544.58609395548","3074.65882065772","2936.44812818636","2729.63777550881","2656.63263367763","2650.6095986244","2736.3649443759","2808.46101000496","2897.82003569803","2967.60191037751","3052.28150406294","3134.96117405048","3229.847924322","3430.62855905278","3626.62082440327","3849.59438068373","4154.70257824077","4457.69922099665","4735.99522035063","4953.96136781972","5185.6846199257","5472.83350710237","5781.15657026787","6075.19222412828","6401.11516766954","6663.94961394254","6840.70986001705","7118.2037128924","7403.74278036323","7407.72764008514","7800.50150100932","8073.21043996643",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6480.04231703346","6536.60188584151","6926.35714721321","7195.42091820543","7085.50659842737","7620.43100407759","7710.74138936602","7981.99226585417","8316.54944437458","8554.69233486044","8708.81062110775","8874.47230424379","9364.29675976402","10021.1024339269","10479.7669898313","10794.7235056345","11613.8741433746","12065.0911598369","12169.6954356397","12053.9849368407","11571.1592575343","11565.0162930664","11767.3406817851","12128.139368261","12328.8284632539","12723.3872442307","13316.2567857365","13575.4491660098","14042.1751447461","14183.2389300494","13690.9733973584","13833.8312777413","14572.6555189365",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2099.39464903207","2177.47374392931","2317.26666789594","2455.50878252283","2623.72002195352","2825.01644322102","3039.93804071831","3239.68164587131","3378.90483396474","3495.09796838066","3690.86816640528","3879.33895784048","4082.37342786605","4319.37401433852","4597.75725716435","4895.34665932477","5186.43206476845","5503.07242018039","5757.9239156681","6006.58014884221","6324.5256356102","6658.66712383018","6950.28769155568","7257.72927289715","7641.90925242922","8091.0901014048","8545.70259403227","9050.68853386204","9636.01249456265","10252.0046223512","10450.6223815693","10628.2191657215","11396.5314694602",
"Vanuatu","VUT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774.13834955161","2791.23427694545","2792.99561897071","2744.80277352088","2921.95167059499","2881.19401153163","2879.02897681445","2950.10517994725","2916.0752533548","2858.0988788145","2954.26941242844","2782.05364220794","2571.00357220386","2614.85218903454","2653.01462093256","2726.88436999954","2887.40024996914","2899.90637922555","2988.93670770147","3006.00613244755","2972.36874356407","2994.43719122437","2953.92983554387","2897.56428663704","2917.67787496353","2859.39927630523","2921.80840631996","3031.24317194292","3045.09541775409","3070.40405038143","2848.97023975982","2800.49386550755","2785.9038597746",
"World","WLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9705.98126736596","9669.67706046512","9665.89025997131","9675.23225951794","9799.76496522244","9957.17269532416","10179.5653442753","10424.1124583285","10532.4577671129","10754.8953020041","11114.6424361843","11221.6629097582","11374.4025666662","11644.9234527836","12081.5499987918","12470.7121713107","12941.8397131815","13436.96684856","13631.4176677068","13368.4796713005","13877.4253616392","14241.7935071687","14516.1575075228","14801.3321729061","15120.7303224458","15442.9860118791","15762.0383108049","16170.1937769281","16573.9926556756","16864.8945760352","16204.1691067769","17055.3574291518","17485.9343163164",
"Samoa","WSM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3655.95187219683","3560.96055981538","3530.858305473","3642.09766517307","3513.73113322675","3709.75738892756","3935.33183370607","3920.05751065881","3965.19020727632","4011.24186631429","4174.36778762935","4446.08370897742","4669.68815061179","4891.87027267791","5025.92209416715","5343.89039995236","5436.12777147124","5431.02917613736","5585.77577561121","5515.57284193241","5808.40459073663","5980.39511614827","5705.67814899205","5659.94955903326","5645.96344582487","5811.10573385041","6214.82269512289","6238.90402095554","6139.62915303537","6346.25634091549","6062.47173545304","5534.2228888329","5116.33551773869",
"Kosovo","XKX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7032.45229722004","7327.43919709325","7627.89142996138","8040.59381375861","8105.37493161373","8486.56549672826","8796.62962012693","9445.1054761887","10031.0441699213","10436.1688459323","10755.1675393466","11318.462250308","10706.5139756298","11884.1799153897","12469.446468256",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10391.9641372069","10026.3258618545","9612.3928734882","9555.98676225005","9692.53576571467","9829.86194911064","10097.4734410329","10217.3802098287","10141.4625866116","10270.0635127072","10598.860669143","10789.0511567594","11086.9236950785","11308.8832104594","11713.8803525261","12216.0276406035","12776.8779422812","13325.982825217","13596.2876855281","13228.8947859009","13469.3611287913","13721.6851257843","13864.9709645476","14017.4110148759","13993.270144214","13887.2112157145","13844.2759626997","13950.4534760766","13990.314892777","13852.20596866","12815.9095905293","13311.9256987863","13470.026543326",
"Zambia","ZMB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2290.03922595464","2232.83744139574","2141.50461450784","2232.71037907651","1991.18592500016","1999.35684197329","2071.70882812799","2096.29459293476","2034.89718348719","2074.4536626438","2096.49041156537","2142.78752423645","2171.93117902643","2252.11513490501","2335.06990983675","2422.43495542819","2525.0977444439","2641.03156431319","2746.49048241144","2894.96399725849","3083.35532116355","3146.84455306788","3275.96837770043","3330.87690336814","3375.9412698159","3365.37925889417","3384.268143509","3395.47968550242","3425.94893622826","3372.3589795823","3183.65077326259","3236.78898077779","3298.14289049328",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2704.75729926729","2781.78784343828","2468.27825675035","2458.78325491836","2670.10661504803","2641.37827127969","2867.02604250568","2896.14730768483","2931.72514375031","2866.03288623467","2750.60123610365","2772.325233759","2510.22892276329","2067.8803744946","1934.16464246549","1814.17438141321","1736.35833328702","1656.78917971699","1353.20736880539","1500.37978490207","1799.54023278568","2033.18137486894","2310.8072166663","2333.64453191232","2316.9545357127","2313.87855331727","2286.62354901056","2331.78083283086","2399.62155096537","2203.39680951757","1990.31941919825","2115.144554907","2143.23757357683",
